date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,product_name,category,supplier_id_prod,unit_cost,unit_price,reorder_point,store_name,store_city,warehouse_id_store,store_type,supplier_name,supplier_city,supplier_avg_lead_time_days,supplier_reliability_score,warehouse_name,warehouse_city,capacity_units
2023-10-04,S005,CLO-P0011,W03,SUP06,205,268,165,141,0,0,3330.23,17.1,5,0,Cloudy,Autumn,Sports Jersey,Clothing,SUP06,388.63,581.19,77,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-10-04,S005,TOY-P0012,W03,SUP02,415,459,185,182,7,0,29986.66,76.06,5,0,Sunny,Autumn,Bicycle Kids,Toys,SUP02,288.25,442.8,69,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-10-04,S005,TOY-P0013,W03,SUP06,259,320,34,31,4,0,5635.84,27.2,20,0,Rainy,Winter,Skateboard Kids,Toys,SUP06,226.58,413.51,55,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-10-04,S005,FUR-P0014,W03,SUP02,201,222,128,119,4,0,4160.2,24.35,15,1,Rainy,Autumn,Laptop Table,Furniture,SUP02,87.71,162.23,78,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-10-04,S005,FUR-P0015,W03,SUP02,89,331,190,171,1,0,1114.32,14.73,15,1,Snowy,Autumn,Wardrobe 2-Door,Furniture,SUP02,63.09,103.02,51,Delhi Connaught Place Store,Delhi,W03,Metro,Metro Wholesale Co.,Mumbai,7,81,Central Distribution Center,Pune,70000
2023-10-04,S005,TOY-P0016,W03,SUP06,87,109,178,171,4,0,3223.35,37.05,0,1,Cloudy,Winter,Toy Drone,Toys,SUP06,67.24,102.49,60,Delhi Connaught Place Store,Delhi,W03,Metro,Nationwide Traders,Hyderabad,12,65,Central Distribution Center,Pune,70000
2023-10-04,S005,GRO-P0017,W03,SUP01,112,449,124,106,2,0,9935.63,93.38,5,1,Snowy,Winter,Jaggery 500g,Groceries,SUP01,87.06,120.51,71,Delhi Connaught Place Store,Delhi,W03,Metro,Sunrise Distributors,Pune,4,92,Central Distribution Center,Pune,70000
2023-10-04,S005,GRO-P0018,W03,SUP05,292,489,33,30,5,0,23828.08,90.67,10,1,Cloudy,Summer,Pickle 300g,Groceries,SUP05,388.18,643.46,60,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-10-04,S005,GRO-P0019,W03,SUP01,400,439,79,68,0,0,15348.0,38.37,0,0,Sunny,Summer,Milk Powder 500g,Groceries,SUP01,331.53,523.96,86,Delhi Connaught Place Store,Delhi,W03,Metro,Sunrise Distributors,Pune,4,92,Central Distribution Center,Pune,70000
2023-10-04,S005,CLO-P0020,W03,SUP05,108,287,29,25,1,0,6051.46,70.04,20,0,Snowy,Winter,Maxi Dress,Clothing,SUP05,98.93,135.41,68,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
2023-10-05,S001,CLO-P0001,W01,SUP03,72,287,69,69,6,0,772.34,12.62,15,0,Cloudy,Winter,Cotton T-Shirt,Clothing,SUP03,203.61,369.58,78,Pune Central Store,Pune,W01,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-10-05,S001,GRO-P0002,W01,SUP03,70,191,195,185,3,0,4637.92,82.82,20,0,Rainy,Summer,Sunflower Oil 1L,Groceries,SUP03,320.2,543.38,55,Pune Central Store,Pune,W01,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-10-05,S001,FUR-P0003,W01,SUP08,152,163,178,163,0,0,8971.65,73.78,20,0,Snowy,Spring,Bookshelf 5-Tier,Furniture,SUP08,100.58,136.99,56,Pune Central Store,Pune,W01,Tier-1,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-10-05,S001,TOY-P0004,W01,SUP06,303,333,118,110,0,0,27666.93,91.31,0,0,Cloudy,Autumn,Action Figure,Toys,SUP06,278.18,506.43,61,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S001,FUR-P0005,W01,SUP02,86,226,115,113,2,0,3903.28,50.43,10,0,Cloudy,Autumn,Folding Chair,Furniture,SUP02,171.4,283.59,69,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-05,S001,TOY-P0006,W01,SUP06,292,312,73,66,7,0,9387.8,32.15,0,0,Snowy,Summer,Board Game,Toys,SUP06,335.8,457.75,77,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S001,CLO-P0007,W01,SUP06,35,280,129,121,3,0,816.17,25.91,10,1,Rainy,Spring,Winter Jacket,Clothing,SUP06,271.08,475.71,81,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S001,CLO-P0008,W01,SUP06,33,181,174,166,3,0,1119.1,42.39,20,0,Sunny,Spring,Kids T-Shirt,Clothing,SUP06,389.74,715.51,57,Pune Central Store,Pune,W01,Tier-1,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S001,ELE-P0009,W01,SUP04,279,301,56,51,3,0,15619.4,58.93,5,0,Rainy,Winter,USB Hub,Electronics,SUP04,81.52,141.31,41,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-05,S001,CLO-P0010,W01,SUP05,81,92,174,161,1,0,1631.66,25.18,20,0,Cloudy,Summer,Kurta Set,Clothing,SUP05,104.0,177.82,42,Pune Central Store,Pune,W01,Tier-1,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-10-05,S001,FUR-P0011,W01,SUP08,99,477,83,80,1,0,992.23,10.55,5,1,Rainy,Autumn,Dining Chair,Furniture,SUP08,363.66,503.36,81,Pune Central Store,Pune,W01,Tier-1,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-10-05,S001,TOY-P0012,W01,SUP02,249,261,166,164,7,0,9053.64,40.4,10,0,Snowy,Winter,Bicycle Kids,Toys,SUP02,288.25,442.8,69,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-05,S001,GRO-P0013,W01,SUP05,410,494,150,131,0,0,8253.5,21.19,5,0,Snowy,Winter,Sugar 1kg,Groceries,SUP05,93.31,173.23,46,Pune Central Store,Pune,W01,Tier-1,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-10-05,S001,FUR-P0014,W01,SUP02,289,480,66,65,4,0,3727.23,14.33,10,0,Rainy,Winter,Laptop Table,Furniture,SUP02,87.71,162.23,78,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-05,S001,FUR-P0015,W01,SUP02,206,261,122,104,2,0,16569.2,89.37,10,0,Sunny,Autumn,Wardrobe 2-Door,Furniture,SUP02,63.09,103.02,51,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-05,S001,CLO-P0016,W01,SUP05,29,245,126,121,6,0,2392.85,91.68,10,1,Cloudy,Winter,Ethnic Saree,Clothing,SUP05,185.62,273.42,80,Pune Central Store,Pune,W01,Tier-1,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-10-05,S001,FUR-P0017,W01,SUP02,86,226,34,33,1,0,5596.19,81.34,20,0,Cloudy,Autumn,Kids Study Desk,Furniture,SUP02,383.51,565.5,55,Pune Central Store,Pune,W01,Tier-1,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-05,S001,ELE-P0018,W01,SUP07,89,122,115,100,6,0,3385.03,42.26,10,0,Snowy,Summer,Memory Card 64GB,Electronics,SUP07,157.08,258.79,50,Pune Central Store,Pune,W01,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-10-05,S001,FUR-P0019,W01,SUP08,3,57,67,61,0,0,189.84,79.1,20,1,Rainy,Winter,Console Table,Furniture,SUP08,65.72,102.59,48,Pune Central Store,Pune,W01,Tier-1,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-10-05,S001,ELE-P0020,W01,SUP04,198,393,151,147,5,0,5620.43,31.54,10,0,Snowy,Spring,Car Charger,Electronics,SUP04,201.23,337.34,75,Pune Central Store,Pune,W01,Tier-1,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-05,S002,GRO-P0001,W01,SUP05,144,153,124,106,4,0,1494.14,12.97,20,1,Cloudy,Summer,Basmati Rice 5kg,Groceries,SUP05,362.71,584.44,84,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-10-05,S002,CLO-P0002,W01,SUP03,228,229,151,143,3,0,16184.12,78.87,10,1,Rainy,Spring,Denim Jeans,Clothing,SUP03,82.96,156.41,74,Mumbai Andheri Store,Mumbai,W01,Metro,Prime Vendors Ltd,Bengaluru,3,96,North Distribution Center,Delhi,60000
2023-10-05,S002,FUR-P0003,W01,SUP08,20,218,71,69,4,0,1318.56,82.41,20,0,Snowy,Summer,Bookshelf 5-Tier,Furniture,SUP08,100.58,136.99,56,Mumbai Andheri Store,Mumbai,W01,Metro,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-10-05,S002,ELE-P0004,W01,SUP04,14,132,68,63,2,0,789.15,70.46,20,0,Cloudy,Spring,LED Desk Lamp,Electronics,SUP04,125.1,193.29,61,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-05,S002,ELE-P0005,W01,SUP07,103,372,103,99,4,0,2242.16,25.61,15,0,Rainy,Spring,Power Bank 10000mAh,Electronics,SUP07,131.88,176.06,82,Mumbai Andheri Store,Mumbai,W01,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-10-05,S002,TOY-P0006,W01,SUP06,236,306,68,60,0,0,7592.71,37.85,15,0,Sunny,Spring,Board Game,Toys,SUP06,335.8,457.75,77,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S002,TOY-P0007,W01,SUP06,175,189,92,81,5,0,10651.72,67.63,10,0,Rainy,Autumn,Toy Train Set,Toys,SUP06,258.05,358.1,43,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S002,GRO-P0008,W01,SUP01,219,262,192,174,4,0,8219.07,41.7,10,0,Snowy,Winter,Brown Bread,Groceries,SUP01,225.26,312.29,88,Mumbai Andheri Store,Mumbai,W01,Metro,Sunrise Distributors,Pune,4,92,North Distribution Center,Delhi,60000
2023-10-05,S002,ELE-P0009,W01,SUP04,161,331,121,106,6,0,6367.55,39.55,0,1,Rainy,Winter,USB Hub,Electronics,SUP04,81.52,141.31,41,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-05,S002,TOY-P0010,W01,SUP06,1,104,190,171,0,0,76.73,85.26,10,1,Cloudy,Spring,Dollhouse,Toys,SUP06,90.42,118.69,47,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S002,TOY-P0011,W01,SUP06,301,438,80,79,4,0,18798.35,65.74,5,0,Sunny,Autumn,Toy Kitchen Set,Toys,SUP06,111.12,148.02,42,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S002,CLO-P0012,W01,SUP06,107,289,101,95,2,0,9131.38,85.34,0,0,Sunny,Winter,Woolen Sweater,Clothing,SUP06,214.34,303.01,58,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S002,ELE-P0013,W01,SUP07,131,137,31,28,3,0,11425.69,96.91,10,0,Sunny,Summer,Laptop Sleeve,Electronics,SUP07,80.68,110.6,58,Mumbai Andheri Store,Mumbai,W01,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-10-05,S002,CLO-P0014,W01,SUP05,214,374,59,53,7,0,2349.72,12.2,10,0,Sunny,Winter,Formal Trousers,Clothing,SUP05,203.0,365.32,73,Mumbai Andheri Store,Mumbai,W01,Metro,Bluewave Supplies,Delhi,5,88,North Distribution Center,Delhi,60000
2023-10-05,S002,FUR-P0015,W01,SUP02,117,141,165,164,6,0,1097.23,10.42,10,1,Cloudy,Summer,Wardrobe 2-Door,Furniture,SUP02,63.09,103.02,51,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-05,S002,TOY-P0016,W01,SUP06,75,85,160,147,7,0,4754.4,79.24,20,0,Sunny,Autumn,Toy Drone,Toys,SUP06,67.24,102.49,60,Mumbai Andheri Store,Mumbai,W01,Metro,Nationwide Traders,Hyderabad,12,65,North Distribution Center,Delhi,60000
2023-10-05,S002,FUR-P0017,W01,SUP02,107,356,193,192,7,0,4398.98,51.39,20,0,Sunny,Spring,Kids Study Desk,Furniture,SUP02,383.51,565.5,55,Mumbai Andheri Store,Mumbai,W01,Metro,Metro Wholesale Co.,Mumbai,7,81,North Distribution Center,Delhi,60000
2023-10-05,S002,ELE-P0018,W01,SUP07,405,467,143,133,6,0,7526.92,20.65,10,0,Snowy,Spring,Memory Card 64GB,Electronics,SUP07,157.08,258.79,50,Mumbai Andheri Store,Mumbai,W01,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,North Distribution Center,Delhi,60000
2023-10-05,S002,FUR-P0019,W01,SUP08,172,427,124,115,4,0,15004.76,96.93,10,1,Cloudy,Autumn,Console Table,Furniture,SUP08,65.72,102.59,48,Mumbai Andheri Store,Mumbai,W01,Metro,Summit Supply Chain,Ahmedabad,8,78,North Distribution Center,Delhi,60000
2023-10-05,S002,ELE-P0020,W01,SUP04,71,149,114,112,1,0,5251.16,92.45,20,0,Rainy,Winter,Car Charger,Electronics,SUP04,201.23,337.34,75,Mumbai Andheri Store,Mumbai,W01,Metro,Apex Trading Corp,Chennai,9,73,North Distribution Center,Delhi,60000
2023-10-05,S003,ELE-P0001,W02,SUP04,52,82,102,98,3,0,940.68,20.1,10,0,Cloudy,Summer,Wireless Mouse,Electronics,SUP04,214.88,352.22,73,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S003,TOY-P0002,W02,SUP02,214,472,41,38,7,0,16291.82,76.13,0,0,Cloudy,Autumn,Remote Control Car,Toys,SUP02,262.11,477.21,66,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-10-05,S003,ELE-P0003,W02,SUP04,82,381,101,92,1,0,5825.94,88.81,20,1,Cloudy,Summer,USB-C Charger,Electronics,SUP04,156.38,206.19,67,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S003,TOY-P0004,W02,SUP06,149,469,80,79,1,0,11677.88,82.5,5,0,Cloudy,Winter,Action Figure,Toys,SUP06,278.18,506.43,61,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-05,S003,ELE-P0005,W02,SUP07,63,487,162,148,5,0,3137.4,62.25,20,1,Snowy,Spring,Power Bank 10000mAh,Electronics,SUP07,131.88,176.06,82,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-10-05,S003,FUR-P0006,W02,SUP08,218,459,27,27,7,0,6717.12,36.25,15,1,Snowy,Summer,TV Stand,Furniture,SUP08,385.5,612.71,41,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-10-05,S003,ELE-P0007,W02,SUP04,25,61,125,108,0,1,1433.08,60.34,5,0,Rainy,Spring,HDMI Cable,Electronics,SUP04,324.36,550.95,67,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S003,ELE-P0008,W02,SUP04,93,142,36,33,5,0,2352.53,31.62,20,1,Cloudy,Autumn,Smart Watch Band,Electronics,SUP04,334.91,468.94,60,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S003,ELE-P0009,W02,SUP04,282,312,24,22,6,0,20225.89,84.38,15,0,Sunny,Winter,USB Hub,Electronics,SUP04,81.52,141.31,41,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S003,GRO-P0010,W02,SUP01,22,175,170,169,7,0,659.54,33.31,10,1,Cloudy,Winter,Peanut Butter 400g,Groceries,SUP01,92.64,148.58,73,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Sunrise Distributors,Pune,4,92,South Distribution Center,Bengaluru,55000
2023-10-05,S003,GRO-P0011,W02,SUP05,174,293,38,34,6,0,13718.16,87.6,10,1,Cloudy,Autumn,Cornflakes 500g,Groceries,SUP05,253.39,359.78,74,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-10-05,S003,GRO-P0012,W02,SUP05,174,276,48,47,7,0,3531.5,25.37,20,0,Snowy,Winter,Salt 1kg,Groceries,SUP05,300.39,523.7,80,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-10-05,S003,ELE-P0013,W02,SUP07,34,205,79,75,1,0,2717.18,94.02,15,1,Cloudy,Winter,Laptop Sleeve,Electronics,SUP07,80.68,110.6,58,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-10-05,S003,ELE-P0014,W02,SUP04,78,259,146,140,4,0,4539.83,64.67,10,0,Cloudy,Spring,Portable Fan,Electronics,SUP04,368.0,632.9,88,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S003,FUR-P0015,W02,SUP02,414,466,135,127,6,0,13310.93,40.19,20,0,Rainy,Spring,Wardrobe 2-Door,Furniture,SUP02,63.09,103.02,51,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-10-05,S003,ELE-P0016,W02,SUP04,180,233,88,88,2,0,14123.16,87.18,10,0,Rainy,Spring,Extension Board,Electronics,SUP04,207.28,303.32,75,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S003,CLO-P0017,W02,SUP03,57,96,137,123,6,0,1589.64,32.81,15,0,Rainy,Winter,Denim Jacket,Clothing,SUP03,98.91,140.45,74,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-10-05,S003,TOY-P0018,W02,SUP02,24,475,98,89,7,0,1667.14,73.12,5,0,Sunny,Autumn,Slime Kit,Toys,SUP02,373.69,508.02,42,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-10-05,S003,FUR-P0019,W02,SUP08,4,152,61,54,7,0,111.95,29.46,5,1,Rainy,Autumn,Console Table,Furniture,SUP08,65.72,102.59,48,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-10-05,S003,TOY-P0020,W02,SUP02,391,407,25,21,2,0,9711.27,29.22,15,0,Cloudy,Winter,Card Game Set,Toys,SUP02,322.82,544.11,80,Bengaluru Koramangala Store,Bengaluru,W02,Metro,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-10-05,S004,ELE-P0001,W02,SUP04,38,213,148,131,6,0,1051.99,30.76,10,0,Rainy,Winter,Wireless Mouse,Electronics,SUP04,214.88,352.22,73,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S004,ELE-P0002,W02,SUP04,117,385,125,123,2,0,5944.3,53.48,5,0,Rainy,Winter,Bluetooth Speaker,Electronics,SUP04,272.15,444.19,78,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S004,GRO-P0003,W02,SUP03,20,390,34,33,7,0,1018.4,63.65,20,0,Sunny,Winter,Wheat Flour 5kg,Groceries,SUP03,83.06,145.2,58,Chennai T Nagar Store,Chennai,W02,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-10-05,S004,ELE-P0004,W02,SUP04,31,436,94,81,4,0,2456.72,83.42,5,1,Rainy,Summer,LED Desk Lamp,Electronics,SUP04,125.1,193.29,61,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S004,CLO-P0005,W02,SUP06,165,373,95,89,6,0,8342.73,56.18,10,1,Rainy,Spring,Hoodie,Clothing,SUP06,337.97,529.28,72,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-05,S004,TOY-P0006,W02,SUP06,25,137,83,77,1,0,1412.78,62.79,10,1,Sunny,Summer,Board Game,Toys,SUP06,335.8,457.75,77,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-05,S004,CLO-P0007,W02,SUP06,175,447,133,125,1,0,10918.25,73.4,15,1,Cloudy,Spring,Winter Jacket,Clothing,SUP06,271.08,475.71,81,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-05,S004,ELE-P0008,W02,SUP04,69,182,161,153,3,0,3317.83,56.57,15,1,Cloudy,Spring,Smart Watch Band,Electronics,SUP04,334.91,468.94,60,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S004,GRO-P0009,W02,SUP05,66,368,89,80,4,0,3474.83,61.94,15,0,Cloudy,Summer,Coffee Powder 250g,Groceries,SUP05,130.38,179.81,40,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-10-05,S004,TOY-P0010,W02,SUP06,117,133,107,106,1,0,2991.69,25.57,0,0,Snowy,Autumn,Dollhouse,Toys,SUP06,90.42,118.69,47,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-05,S004,TOY-P0011,W02,SUP06,445,451,149,137,2,0,5238.76,13.85,15,1,Snowy,Winter,Toy Kitchen Set,Toys,SUP06,111.12,148.02,42,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-05,S004,ELE-P0012,W02,SUP04,235,333,108,102,3,0,12922.65,61.1,10,0,Cloudy,Spring,Phone Stand,Electronics,SUP04,155.53,261.01,59,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S004,ELE-P0013,W02,SUP07,34,204,92,87,5,0,2268.21,83.39,20,1,Rainy,Autumn,Laptop Sleeve,Electronics,SUP07,80.68,110.6,58,Chennai T Nagar Store,Chennai,W02,Tier-1,Horizon Goods Pvt Ltd,Kolkata,6,85,South Distribution Center,Bengaluru,55000
2023-10-05,S004,TOY-P0014,W02,SUP06,135,142,48,42,7,0,5013.36,46.42,20,1,Rainy,Autumn,Rubik Cube,Toys,SUP06,65.22,91.89,82,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-05,S004,GRO-P0015,W02,SUP03,66,66,83,71,6,1,4638.48,87.85,20,0,Sunny,Summer,Ketchup 500ml,Groceries,SUP03,384.47,565.89,73,Chennai T Nagar Store,Chennai,W02,Tier-1,Prime Vendors Ltd,Bengaluru,3,96,South Distribution Center,Bengaluru,55000
2023-10-05,S004,TOY-P0016,W02,SUP06,39,444,48,44,7,0,1939.08,62.15,20,0,Sunny,Winter,Toy Drone,Toys,SUP06,67.24,102.49,60,Chennai T Nagar Store,Chennai,W02,Tier-1,Nationwide Traders,Hyderabad,12,65,South Distribution Center,Bengaluru,55000
2023-10-05,S004,FUR-P0017,W02,SUP02,67,93,188,181,7,0,1434.34,26.76,20,0,Cloudy,Spring,Kids Study Desk,Furniture,SUP02,383.51,565.5,55,Chennai T Nagar Store,Chennai,W02,Tier-1,Metro Wholesale Co.,Mumbai,7,81,South Distribution Center,Bengaluru,55000
2023-10-05,S004,GRO-P0018,W02,SUP05,308,337,120,117,7,0,5088.16,16.52,0,1,Sunny,Spring,Pickle 300g,Groceries,SUP05,388.18,643.46,60,Chennai T Nagar Store,Chennai,W02,Tier-1,Bluewave Supplies,Delhi,5,88,South Distribution Center,Bengaluru,55000
2023-10-05,S004,FUR-P0019,W02,SUP08,81,109,183,176,6,0,2580.98,39.83,20,0,Rainy,Summer,Console Table,Furniture,SUP08,65.72,102.59,48,Chennai T Nagar Store,Chennai,W02,Tier-1,Summit Supply Chain,Ahmedabad,8,78,South Distribution Center,Bengaluru,55000
2023-10-05,S004,ELE-P0020,W02,SUP04,95,138,32,28,5,0,4155.3,48.6,10,1,Rainy,Spring,Car Charger,Electronics,SUP04,201.23,337.34,75,Chennai T Nagar Store,Chennai,W02,Tier-1,Apex Trading Corp,Chennai,9,73,South Distribution Center,Bengaluru,55000
2023-10-05,S005,GRO-P0001,W03,SUP05,35,347,159,157,4,0,1726.9,49.34,0,0,Sunny,Summer,Basmati Rice 5kg,Groceries,SUP05,362.71,584.44,84,Delhi Connaught Place Store,Delhi,W03,Metro,Bluewave Supplies,Delhi,5,88,Central Distribution Center,Pune,70000
